geneID	geneSymbol	bioType	annotationLevel	SRR7850870	SRR7850871	SRR7850872	SRR7850873	SRR7850874	SRR7850875	SRR7850876	SRR7850877	SRR7850878
ENSMUSG00000106095.2	2010110G14Rik	lncRNA	2	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106096.1	B230207O21Rik	processed_pseudogene	2	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106097.1	Gm42625	TEC	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106098.1	Igkv14-118-2	IG_V_pseudogene	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106099.1	Gm42664	lncRNA	2	664.0	1935.0	1952.0	2001.0	1732.0	1698.0	1274.0	1636.0	749.0
ENSMUSG00000106100.1	Gm9314	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106101.1	Gm43438	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106102.1	Gm43493	processed_pseudogene	2	0.23	0.0	5.09	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106103.1	Gm43081	TEC	2	19.0	15.0	10.0	17.0	33.0	27.0	5.0	16.0	6.0
ENSMUSG00000106104.1	Gm42660	TEC	2	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSMUSG00000106105.1	Gm4525	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106106.2	CT010467.1	rRNA	2	26152.85	162480.5	184369.62	236111.0	182140.52	177986.42	95048.81	106138.45	81642.08
ENSMUSG00000106107.1	Gm43190	lncRNA	2	1.0	1.0	1.0	1.0	2.0	1.0	0.0	3.0	0.0
ENSMUSG00000106108.1	Gm43221	lncRNA	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106109.1	Gm42704	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106110.1	Gm43571	TEC	2	133.0	492.0	440.0	405.0	357.0	391.0	288.0	473.0	190.0
ENSMUSG00000106111.1	Gm5717	unprocessed_pseudogene	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106112.1	Gm43434	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106113.1	Gm43779	processed_pseudogene	2	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106114.1	Gm43286	processed_pseudogene	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106115.1	Gm43420	TEC	2	25.0	68.0	55.0	66.0	50.0	81.0	43.0	61.0	36.0
ENSMUSG00000106116.1	Gm18830	processed_pseudogene	1	0.0	6.0	4.0	3.0	1.0	1.0	0.0	1.0	3.0
ENSMUSG00000106117.1	Gm5284	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106118.1	Gm18038	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106119.1	Gm43656	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106120.1	Gm42697	lncRNA	2	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
ENSMUSG00000106121.1	Gm42679	lncRNA	2	0.0	1.0	5.0	9.0	1.0	3.0	0.0	3.0	3.0
ENSMUSG00000106122.1	Gm42610	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106123.1	Gm42638	TEC	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSMUSG00000106124.1	Gm42539	IG_V_pseudogene	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106125.1	4930512P04Rik	lncRNA	2	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
ENSMUSG00000106126.1	Gm43781	TEC	2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106127.1	4930520M14Rik	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106128.1	Gm43520	TEC	2	2.0	3.0	2.0	12.0	6.0	15.0	6.0	7.0	1.0
ENSMUSG00000106129.1	Gm19210	unprocessed_pseudogene	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106130.1	Gm44361	miRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106131.2	Gm36382	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106132.1	Gm43370	unprocessed_pseudogene	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106133.1	Gm3724	processed_pseudogene	2	34.88	99.1	55.33	52.49	81.53	92.64	43.9	65.43	22.26
ENSMUSG00000106134.1	Gm42493	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106135.1	Gm6543	processed_pseudogene	1	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0
ENSMUSG00000106136.2	4933408A14Rik	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106137.1	Gm42538	lncRNA	2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106138.1	Gm44392	miRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106139.1	Gm30648	lncRNA	2	0.0	4.0	1.0	2.0	2.0	4.0	2.0	1.0	2.0
ENSMUSG00000106140.1	Gm42208	lncRNA	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106141.1	Gm18330	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106142.1	Gm17937	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106143.1	Gm43735	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106144.1	Gm43972	lncRNA	2	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSMUSG00000106145.1	Mir7073	miRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106146.1	Gm43045	TEC	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106147.1	Rnu3a	snoRNA	3	2677.96	5221.21	4176.7	4477.04	5045.67	6507.11	4876.16	5814.86	2254.81
ENSMUSG00000106148.1	Gm32877	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106149.1	Gm43430	TEC	2	42.0	113.0	102.0	107.0	111.0	127.0	82.0	116.0	42.0
ENSMUSG00000106150.2	4921527H02Rik	TEC	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSMUSG00000106151.1	Gm44351	miRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106152.1	Gm44413	miRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106153.1	Gm43677	TEC	2	36.0	168.0	147.0	201.0	128.0	68.0	79.0	124.0	39.0
ENSMUSG00000106154.1	Mir7232	miRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106155.1	Gm43495	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106156.1	Gm21040	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106157.1	4930555A03Rik	lncRNA	2	2.0	6.0	9.0	4.0	6.0	12.0	8.0	5.0	2.0
ENSMUSG00000106158.1	Gm43216	TEC	2	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
ENSMUSG00000106159.1	Gm31211	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106160.1	Gm43610	TEC	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106161.1	Pvrig-ps	processed_pseudogene	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106162.1	Gm43613	lncRNA	2	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0
ENSMUSG00000106163.1	Gm26047	snoRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106164.1	9430085M18Rik	lncRNA	2	2.0	1.0	0.0	3.0	3.0	1.0	0.0	2.0	0.0
ENSMUSG00000106165.1	Gm3922	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106166.1	Gm43484	TEC	2	137.0	501.0	346.0	434.0	275.0	413.0	263.0	386.0	177.0
ENSMUSG00000106168.1	Gm43538	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSMUSG00000106169.1	Mir6948	miRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106170.1	Gm43393	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106172.1	Gm17979	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106173.1	Gm42764	lncRNA	2	15.99	38.35	37.79	20.73	18.94	11.7	18.89	31.91	10.91
ENSMUSG00000106174.1	Gm43235	unprocessed_pseudogene	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106175.1	Gm44313	miRNA	3	0.0	0.0	0.0	1.09	0.0	1.04	0.0	0.0	0.0
ENSMUSG00000106176.1	Gm43730	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106177.1	Gm43491	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106178.1	Gm42987	TEC	2	0.0	0.0	2.0	2.0	1.0	2.0	1.0	1.0	3.0
ENSMUSG00000106179.1	Gm47300	miRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106180.1	Gm18893	processed_pseudogene	1	0.0	2.0	3.0	0.0	1.0	4.0	0.0	1.0	2.0
ENSMUSG00000106181.1	Gm9523	processed_pseudogene	1	2.0	8.0	9.0	7.0	16.0	20.0	10.0	5.0	5.0
ENSMUSG00000106182.1	Gm7442	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106183.1	Mir101c	miRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106184.1	Gm43463	lncRNA	2	20.0	61.0	49.0	67.0	40.0	49.0	38.0	48.0	25.0
ENSMUSG00000106185.1	Gm7631	unprocessed_pseudogene	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106186.1	Gm43627	TEC	2	2.0	9.0	6.0	12.0	9.0	33.0	4.0	16.0	15.0
ENSMUSG00000106187.1	Igkv15-101-1	IG_V_pseudogene	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106188.1	Gm9710	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106189.1	Gm42933	processed_pseudogene	2	0.0	2.16	0.0	0.0	1.07	0.0	0.0	0.0	0.0
ENSMUSG00000106190.1	Gm20768	processed_pseudogene	1	10.0	25.96	28.04	21.04	28.32	26.03	14.0	20.0	16.05
ENSMUSG00000106191.1	4930557B06Rik	TEC	2	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
ENSMUSG00000106192.1	Gm42818	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106193.1	Mir7090	miRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106194.1	Gm43569	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106195.1	Gm44340	miRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106196.1	Gm44461	miRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106197.1	Gm42717	lncRNA	2	19.0	69.0	75.0	57.0	45.0	78.0	62.0	63.0	20.0
ENSMUSG00000106198.1	Gm42504	lncRNA	2	1.0	2.61	2.34	1.15	0.0	1.14	1.32	1.0	1.43
ENSMUSG00000106199.1	Mir3967	miRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106200.1	Gm44341	miRNA	3	0.91	2.74	1.42	0.83	1.09	1.71	1.8	0.46	1.19
ENSMUSG00000106201.1	Gm7815	processed_pseudogene	1	0.0	3.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0
ENSMUSG00000106202.1	Gm43727	lncRNA	2	31.0	145.0	140.0	120.0	109.0	112.0	75.0	147.0	44.0
ENSMUSG00000106203.1	Gm44484	miRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07
ENSMUSG00000106204.1	Gm21009	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106205.1	C230096K16Rik	TEC	2	53.0	216.0	165.0	190.0	136.0	251.0	90.0	176.0	97.0
ENSMUSG00000106206.1	Gm43094	TEC	2	2.0	3.0	7.0	1.0	7.0	2.0	5.0	7.0	2.0
ENSMUSG00000106207.1	Gm19184	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106208.1	Gm4734	processed_pseudogene	1	9.0	26.02	25.03	22.02	23.05	26.0	21.08	30.01	10.02
ENSMUSG00000106209.1	Gm42918	lncRNA	2	2.0	5.0	11.0	8.0	11.0	5.0	3.0	4.0	3.0
ENSMUSG00000106210.1	1700001N15Rik	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106211.1	Gm42842	TEC	2	111.0	411.0	401.0	486.0	271.0	227.0	201.0	337.0	110.0
ENSMUSG00000106212.1	Gm43112	lncRNA	2	23.0	86.0	71.0	69.0	61.0	50.0	41.0	61.0	26.0
ENSMUSG00000106213.1	Igkv13-55-1	IG_V_pseudogene	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106214.1	Gm43426	TEC	2	60.0	306.0	227.0	244.0	167.0	514.0	206.0	431.0	243.0
ENSMUSG00000106215.1	Mir7218	miRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106216.1	Igkv13-61-1	IG_V_pseudogene	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106217.1	Gm43368	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106218.1	Gm43713	lncRNA	2	1.54	1.29	0.0	0.0	1.3	3.16	0.0	0.0	0.0
ENSMUSG00000106219.1	5830416I19Rik	lncRNA	2	0.0	3.0	3.0	0.0	1.0	0.0	1.0	1.0	3.0
ENSMUSG00000106220.1	Gm43288	TEC	2	4.0	3.0	16.0	5.0	11.0	3.0	3.0	11.0	5.0
ENSMUSG00000106221.1	Gm47301	miRNA	3	0.96	1.92	0.64	0.96	3.95	2.94	3.94	3.69	0.32
ENSMUSG00000106222.1	Rprl1	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106223.1	2400006E01Rik	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
ENSMUSG00000106224.1	Gm43823	TEC	2	1.0	8.0	5.0	6.0	7.0	36.0	9.0	12.0	10.0
ENSMUSG00000106225.1	Gm43564	processed_pseudogene	2	0.0	0.0	1.0	3.0	1.0	1.0	0.0	0.0	0.0
ENSMUSG00000106226.1	Gm43586	IG_V_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106227.1	Gm43464	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106228.1	Mir3073b	miRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106229.1	Gm19409	lncRNA	2	59.0	202.0	203.0	167.0	135.0	145.0	102.0	140.0	61.0
ENSMUSG00000106230.1	Gm29811	lncRNA	2	0.0	2.0	5.0	1.0	3.0	2.0	0.0	1.0	2.0
ENSMUSG00000106231.1	Gm18611	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106232.1	Gm43236	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106233.1	Mir509	miRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106234.1	Gm43535	TEC	2	0.0	4.0	2.0	1.0	0.0	0.0	4.0	3.0	1.0
ENSMUSG00000106235.1	Gm33347	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106236.1	Gm38670	miRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106237.1	Gm8066	lncRNA	2	4.0	4.0	9.0	11.0	7.0	5.0	5.0	7.0	4.0
ENSMUSG00000106238.1	Gm42824	processed_pseudogene	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106239.1	Gm9260	processed_pseudogene	1	28.33	88.14	53.19	45.27	95.79	144.02	54.35	90.85	46.11
ENSMUSG00000106240.1	Gm3544	processed_pseudogene	1	0.0	3.0	3.0	5.0	1.0	0.0	1.0	1.0	3.0
ENSMUSG00000106241.1	Gm43143	TEC	2	69.0	271.0	251.0	313.0	209.0	280.0	146.0	224.0	92.0
ENSMUSG00000106242.1	Gm44353	miRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106243.1	Gm5050	processed_pseudogene	1	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
ENSMUSG00000106244.1	Gm43046	TEC	2	5.0	23.0	19.0	16.0	7.0	10.0	5.0	10.0	4.0
ENSMUSG00000106245.1	Gm43824	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106246.1	Gm18867	processed_pseudogene	1	1.0	1.0	6.0	3.0	1.0	2.0	1.0	4.0	0.0
ENSMUSG00000106247.1	Gm43720	protein_coding	2	13.24	46.12	30.6	34.38	9.82	25.04	14.6	4.76	15.43
ENSMUSG00000106248.1	Gm9728	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106249.1	Gm43349	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106250.1	Gm43392	processed_pseudogene	2	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
ENSMUSG00000106251.1	Gm42658	lncRNA	2	30.0	95.0	68.0	78.0	51.0	51.0	44.0	66.0	19.0
ENSMUSG00000106252.1	Mir684-1	miRNA	3	6.45	3.77	0.33	3.69	3.17	9.83	0.66	6.84	2.52
ENSMUSG00000106253.1	Mir468	miRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106254.1	Gm42907	TEC	2	43.0	121.0	102.0	104.0	84.0	74.0	76.0	111.0	37.0
ENSMUSG00000106255.1	Gm36793	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106256.1	Igkv12-47	IG_V_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106257.1	Gm9023	unprocessed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106258.1	Rpl7a-ps7	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.12	0.0
ENSMUSG00000106259.1	Trav11n	TR_V_pseudogene	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106260.1	Gm43524	processed_pseudogene	1	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0
ENSMUSG00000106261.1	Gm34086	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSMUSG00000106262.1	Gm43375	TEC	2	82.0	204.0	195.0	210.0	177.0	206.0	138.0	211.0	75.0
ENSMUSG00000106263.1	Gm33050	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106264.1	Mir7646	miRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106265.1	Gm42490	TEC	2	19.0	62.0	54.0	71.0	37.0	49.0	28.0	56.0	13.0
ENSMUSG00000106266.1	Gm43447	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106267.1	Gm40319	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106268.1	Gm18492	processed_pseudogene	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106269.1	4930580E04Rik	lncRNA	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106270.1	C820005J03Rik	lncRNA	2	1.0	1.0	1.0	5.0	5.0	4.0	0.0	0.0	0.0
ENSMUSG00000106271.1	Gm43752	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSMUSG00000106272.1	Gm22897	scaRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106273.1	Gm43767	processed_pseudogene	2	0.0	1.01	3.0	0.0	3.01	1.01	1.01	1.01	1.0
ENSMUSG00000106274.1	Gm42828	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106275.1	Gm42495	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106276.1	Gm9397	processed_pseudogene	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106278.1	Mir3970	miRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106279.1	Gm47287	miRNA	3	0.81	0.49	0.0	0.21	7.52	5.47	0.0	4.8	3.76
ENSMUSG00000106280.1	Gm42880	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106281.1	Gm44346	miRNA	3	0.0	1.61	0.0	0.0	0.0	0.0	3.3	1.06	0.0
ENSMUSG00000106282.1	Gm2287	transcribed_processed_pseudogene	1	3.0	2.0	0.0	4.0	2.0	7.0	2.0	4.0	1.0
ENSMUSG00000106283.1	Rpl7a-ps2	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106284.1	Gm43139	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106285.1	Gm43574	lncRNA	2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106286.1	Gm43424	processed_pseudogene	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106287.1	Gm43585	lncRNA	2	5.0	20.0	11.0	14.0	13.0	21.0	13.0	16.0	16.0
ENSMUSG00000106288.1	Gm43593	TEC	2	34.0	108.0	107.0	101.0	93.0	114.0	67.0	78.0	35.0
ENSMUSG00000106289.1	Trav23	TR_V_gene	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106290.1	Gm43429	TEC	2	17.0	29.0	30.0	33.0	31.0	17.0	27.0	27.0	3.0
ENSMUSG00000106291.1	1110003F10Rik	TEC	2	8.0	19.0	20.0	21.0	17.0	39.0	20.0	18.0	5.0
ENSMUSG00000106292.1	Gm43174	TEC	2	8.0	27.0	38.0	35.0	17.0	10.0	5.0	19.0	5.0
ENSMUSG00000106293.1	Gm42476	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106294.1	Gm8539	processed_pseudogene	2	0.0	11.0	12.0	5.06	15.2	20.15	7.13	8.0	2.28
ENSMUSG00000106295.1	Gm42932	processed_pseudogene	2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106296.1	4632404M16Rik	lncRNA	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106297.1	Gm47285	miRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2	0.0
ENSMUSG00000106298.1	Gm42958	IG_V_pseudogene	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106299.1	Gm44339	miRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106300.1	Gm42765	lncRNA	2	0.0	4.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0
ENSMUSG00000106301.1	Gm8365	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106302.1	Mir6902	miRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106303.1	Gm7652	unprocessed_pseudogene	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106304.1	Gm42518	lncRNA	2	0.0	1.0	1.0	1.0	1.0	3.0	3.0	0.0	0.0
ENSMUSG00000106305.1	Gm42911	processed_pseudogene	2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSMUSG00000106306.4	4933401H06Rik	lncRNA	2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSMUSG00000106307.1	Gm23370	scaRNA	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106308.1	Gm42719	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106309.1	Gm40414	processed_pseudogene	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
